"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
1	-290.606498	10.777089	29.620222	-0.997019	-0.043619	0.063648	0.063708	-0.000000	0.997969	-0.043531	0.999048	0.002779
2	-290.706203	10.772849	29.626630	-0.997055	-0.042869	0.063596	0.063655	0.000001	0.997972	-0.042782	0.999081	0.002728
3	-290.805907	10.768609	29.633038	-0.997113	-0.041852	0.063361	0.063417	-0.000003	0.997987	-0.041768	0.999124	0.002657
4	-290.905617	10.764431	29.639397	-0.997201	-0.041030	0.062505	0.062559	-0.000026	0.998041	-0.040948	0.999158	0.002593
5	-291.005338	10.760376	29.645664	-0.997317	-0.040338	0.061088	0.061140	-0.000067	0.998129	-0.040258	0.999186	0.002533
6	-291.105074	10.756383	29.651737	-0.997457	-0.039724	0.059180	0.059232	-0.000121	0.998244	-0.039647	0.999211	0.002474
7	-291.204826	10.752444	29.657572	-0.997619	-0.039187	0.056748	0.056799	-0.000191	0.998386	-0.039113	0.999232	0.002416
8	-291.304594	10.748558	29.663164	-0.997798	-0.038724	0.053850	0.053901	-0.000272	0.998546	-0.038653	0.999250	0.002359
9	-291.404381	10.744710	29.668411	-0.997982	-0.038318	0.050626	0.050677	-0.000360	0.998715	-0.038251	0.999266	0.002301
10	-291.504187	10.740903	29.673340	-0.998171	-0.037973	0.047048	0.047099	-0.000455	0.998890	-0.037910	0.999279	0.002243
11	-291.604012	10.737126	29.677884	-0.998357	-0.037676	0.043177	0.043229	-0.000555	0.999065	-0.037617	0.999290	0.002183
12	-291.703856	10.733375	29.682016	-0.998537	-0.037420	0.039032	0.039084	-0.000660	0.999236	-0.037366	0.999299	0.002121
13	-291.803718	10.729649	29.685734	-0.998708	-0.037207	0.034620	0.034673	-0.000769	0.999398	-0.037158	0.999307	0.002058
14	-291.903596	10.725940	29.688978	-0.998864	-0.037027	0.030005	0.030059	-0.000879	0.999548	-0.036984	0.999314	0.001991
15	-292.003489	10.722249	29.691764	-0.999003	-0.036883	0.025171	0.025225	-0.000993	0.999681	-0.036846	0.999319	0.001922
16	-292.103395	10.718570	29.694051	-0.999121	-0.036767	0.020157	0.020211	-0.001107	0.999795	-0.036738	0.999323	0.001849
17	-292.203312	10.714900	29.695823	-0.999215	-0.036679	0.014986	0.015041	-0.001222	0.999886	-0.036657	0.999326	0.001773
18	-292.303238	10.711239	29.697078	-0.999283	-0.036618	0.009651	0.009706	-0.001338	0.999952	-0.036603	0.999328	0.001693
19	-292.403167	10.707581	29.697779	-0.999322	-0.036577	0.004185	0.004241	-0.001454	0.999990	-0.036571	0.999330	0.001608
20	-292.503101	10.703927	29.697936	-0.999330	-0.036560	-0.001420	-0.001364	-0.001570	0.999998	-0.036562	0.999330	0.001519
21	-292.603033	10.700273	29.697521	-0.999306	-0.036561	-0.007144	-0.007087	-0.001686	0.999973	-0.036572	0.999330	0.001425
22	-292.702960	10.696618	29.696524	-0.999247	-0.036579	-0.012976	-0.012918	-0.001801	0.999915	-0.036599	0.999329	0.001327
23	-292.802882	10.692961	29.694945	-0.999150	-0.036615	-0.018916	-0.018858	-0.001915	0.999820	-0.036645	0.999328	0.001223
24	-292.902789	10.689298	29.692758	-0.999016	-0.036665	-0.024943	-0.024885	-0.002029	0.999688	-0.036704	0.999326	0.001114
25	-293.002684	10.685630	29.689970	-0.998842	-0.036730	-0.031061	-0.031004	-0.002141	0.999517	-0.036779	0.999323	0.001000
26	-293.102558	10.681955	29.686562	-0.998627	-0.036808	-0.037261	-0.037203	-0.002253	0.999305	-0.036866	0.999320	0.000881
27	-293.202407	10.678270	29.682528	-0.998370	-0.036898	-0.043544	-0.043487	-0.002364	0.999051	-0.036966	0.999316	0.000755
28	-293.302232	10.674577	29.677866	-0.998068	-0.036999	-0.049904	-0.049847	-0.002473	0.998754	-0.037077	0.999312	0.000624
29	-293.402020	10.670873	29.672559	-0.997723	-0.037110	-0.056323	-0.056266	-0.002581	0.998412	-0.037197	0.999308	0.000488
30	-293.501775	10.667157	29.666611	-0.997331	-0.037232	-0.062803	-0.062747	-0.002688	0.998026	-0.037327	0.999303	0.000345
31	-293.601487	10.663429	29.660012	-0.996893	-0.037362	-0.069340	-0.069284	-0.002794	0.997593	-0.037466	0.999298	0.000196
32	-293.701152	10.659686	29.652753	-0.996408	-0.037500	-0.075930	-0.075875	-0.002897	0.997113	-0.037612	0.999292	0.000042
33	-293.800769	10.655931	29.644836	-0.995874	-0.037646	-0.082573	-0.082519	-0.003000	0.996585	-0.037765	0.999287	-0.000119
34	-293.900326	10.652159	29.636248	-0.995291	-0.037799	-0.089261	-0.089208	-0.003101	0.996008	-0.037925	0.999281	-0.000286
35	-293.999825	10.648372	29.626991	-0.994658	-0.037959	-0.095995	-0.095943	-0.003200	0.995382	-0.038091	0.999274	-0.000459
36	-294.099258	10.644569	29.617059	-0.993974	-0.038126	-0.102770	-0.102719	-0.003298	0.994705	-0.038263	0.999268	-0.000638
37	-294.198618	10.640748	29.606445	-0.993240	-0.038297	-0.109580	-0.109531	-0.003395	0.993978	-0.038439	0.999261	-0.000823
38	-294.297906	10.636911	29.595150	-0.992454	-0.038475	-0.116428	-0.116380	-0.003489	0.993199	-0.038619	0.999253	-0.001015
39	-294.397108	10.633055	29.583166	-0.991615	-0.038657	-0.123308	-0.123262	-0.003583	0.992368	-0.038803	0.999246	-0.001212
40	-294.496227	10.629180	29.570494	-0.990724	-0.038844	-0.130223	-0.130179	-0.003674	0.991484	-0.038991	0.999239	-0.001416
41	-294.595254	10.625287	29.557128	-0.989779	-0.039035	-0.137166	-0.137124	-0.003764	0.990547	-0.039182	0.999231	-0.001627
42	-294.694181	10.621374	29.543065	-0.988779	-0.039230	-0.144141	-0.144102	-0.003853	0.989555	-0.039375	0.999223	-0.001843
43	-294.793009	10.617442	29.528305	-0.987725	-0.039429	-0.151144	-0.151106	-0.003940	0.988510	-0.039571	0.999215	-0.002066
44	-294.891725	10.613490	29.512842	-0.986617	-0.039631	-0.158168	-0.158133	-0.004026	0.987410	-0.039769	0.999206	-0.002295
45	-294.990331	10.609517	29.496677	-0.985453	-0.039836	-0.165214	-0.165182	-0.004110	0.986255	-0.039968	0.999198	-0.002530
46	-295.088817	10.605524	29.479806	-0.984234	-0.040044	-0.172280	-0.172252	-0.004193	0.985044	-0.040168	0.999189	-0.002771
47	-295.187176	10.601509	29.462226	-0.982959	-0.040255	-0.179366	-0.179340	-0.004274	0.983778	-0.040368	0.999180	-0.003018
48	-295.285408	10.597473	29.443938	-0.981627	-0.040468	-0.186470	-0.186448	-0.004353	0.982455	-0.040570	0.999171	-0.003272
49	-295.383500	10.593416	29.424938	-0.980238	-0.040684	-0.193591	-0.193573	-0.004431	0.981076	-0.040772	0.999162	-0.003531
50	-295.481454	10.589337	29.405225	-0.978793	-0.040901	-0.200727	-0.200713	-0.004508	0.979640	-0.040973	0.999153	-0.003797
51	-295.579260	10.585237	29.384798	-0.977290	-0.041120	-0.207879	-0.207868	-0.004583	0.978146	-0.041174	0.999144	-0.004069
52	-295.676910	10.581114	29.363655	-0.975729	-0.041341	-0.215042	-0.215035	-0.004657	0.976595	-0.041375	0.999134	-0.004346
53	-295.774406	10.576969	29.341795	-0.974111	-0.041564	-0.222218	-0.222216	-0.004729	0.974986	-0.041575	0.999125	-0.004630
54	-295.871732	10.572802	29.319217	-0.972434	-0.041787	-0.229404	-0.229407	-0.004799	0.973319	-0.041773	0.999115	-0.004919
55	-295.968891	10.568613	29.295920	-0.970698	-0.042012	-0.236601	-0.236608	-0.004869	0.971593	-0.041971	0.999105	-0.005214
56	-296.065873	10.564400	29.271903	-0.968904	-0.042238	-0.243804	-0.243816	-0.004937	0.969809	-0.042167	0.999095	-0.005515
57	-296.162670	10.560166	29.247164	-0.967054	-0.042465	-0.251005	-0.251022	-0.005003	0.967968	-0.042360	0.999085	-0.005822
58	-296.259283	10.555908	29.221704	-0.965146	-0.042692	-0.258208	-0.258231	-0.005067	0.966070	-0.042551	0.999075	-0.006134
59	-296.355697	10.551628	29.195523	-0.963175	-0.042920	-0.265426	-0.265455	-0.005130	0.964110	-0.042741	0.999065	-0.006452
60	-296.451915	10.547325	29.168618	-0.961138	-0.043149	-0.272674	-0.272708	-0.005194	0.962083	-0.042929	0.999055	-0.006775
61	-296.547926	10.542999	29.140990	-0.959041	-0.043378	-0.279925	-0.279966	-0.005256	0.959996	-0.043114	0.999045	-0.007104
62	-296.643721	10.538650	29.112638	-0.956887	-0.043608	-0.287167	-0.287214	-0.005316	0.957852	-0.043296	0.999035	-0.007438
63	-296.739303	10.534278	29.083562	-0.954675	-0.043837	-0.294406	-0.294459	-0.005374	0.955649	-0.043475	0.999024	-0.007778
64	-296.834656	10.529883	29.053762	-0.952400	-0.044067	-0.301648	-0.301708	-0.005431	0.953385	-0.043651	0.999014	-0.008122
65	-296.929782	10.525465	29.023238	-0.950065	-0.044296	-0.308891	-0.308959	-0.005487	0.951060	-0.043823	0.999003	-0.008472
66	-297.024671	10.521024	28.991990	-0.947669	-0.044525	-0.316136	-0.316210	-0.005542	0.948673	-0.043992	0.998993	-0.008827
67	-297.119314	10.516560	28.960017	-0.945214	-0.044754	-0.323369	-0.323451	-0.005595	0.946228	-0.044157	0.998982	-0.009187
68	-297.213714	10.512074	28.927320	-0.942699	-0.044982	-0.330597	-0.330687	-0.005647	0.943724	-0.044318	0.998972	-0.009552
69	-297.307853	10.507564	28.893900	-0.940122	-0.045210	-0.337827	-0.337925	-0.005697	0.941156	-0.044475	0.998961	-0.009922
70	-297.401735	10.503032	28.859756	-0.937478	-0.045438	-0.345066	-0.345172	-0.005747	0.938522	-0.044628	0.998951	-0.010296
71	-297.495349	10.498477	28.824888	-0.934772	-0.045666	-0.352302	-0.352416	-0.005796	0.935825	-0.044777	0.998940	-0.010675
72	-297.588686	10.493899	28.789297	-0.932001	-0.045892	-0.359538	-0.359661	-0.005844	0.933065	-0.044922	0.998929	-0.011059
73	-297.681749	10.489299	28.752984	-0.929167	-0.046118	-0.366771	-0.366903	-0.005891	0.930241	-0.045062	0.998919	-0.011447
74	-297.774520	10.484676	28.715948	-0.926271	-0.046344	-0.373997	-0.374137	-0.005937	0.927354	-0.045197	0.998908	-0.011840
75	-297.867002	10.480031	28.678191	-0.923315	-0.046568	-0.381210	-0.381359	-0.005981	0.924408	-0.045328	0.998897	-0.012236
76	-297.959186	10.475363	28.639713	-0.920296	-0.046791	-0.388415	-0.388574	-0.006024	0.921398	-0.045453	0.998887	-0.012638
77	-298.051060	10.470673	28.600514	-0.917220	-0.047012	-0.395598	-0.395767	-0.006066	0.918331	-0.045572	0.998876	-0.013043
78	-298.142629	10.465961	28.560596	-0.914083	-0.047233	-0.402766	-0.402945	-0.006105	0.915204	-0.045687	0.998865	-0.013452
79	-298.233876	10.461227	28.519962	-0.910880	-0.047452	-0.409934	-0.410122	-0.006145	0.912010	-0.045796	0.998855	-0.013864
80	-298.324801	10.456471	28.478609	-0.907600	-0.047671	-0.417120	-0.417318	-0.006184	0.908739	-0.045900	0.998844	-0.014281
81	-298.415396	10.451693	28.436538	-0.904256	-0.047889	-0.424297	-0.424506	-0.006223	0.905404	-0.045999	0.998833	-0.014702
82	-298.505650	10.446893	28.393753	-0.900851	-0.048105	-0.431455	-0.431674	-0.006260	0.902008	-0.046092	0.998823	-0.015126
83	-298.595567	10.442072	28.350253	-0.897384	-0.048319	-0.438597	-0.438828	-0.006297	0.898549	-0.046179	0.998812	-0.015554
84	-298.685128	10.437230	28.306040	-0.893854	-0.048532	-0.445725	-0.445966	-0.006331	0.895027	-0.046260	0.998802	-0.015984
85	-298.774337	10.432366	28.261115	-0.890265	-0.048743	-0.452827	-0.453080	-0.006365	0.891447	-0.046334	0.998791	-0.016418
86	-298.863184	10.427482	28.215479	-0.886612	-0.048953	-0.459916	-0.460180	-0.006397	0.887803	-0.046403	0.998781	-0.016856
87	-298.951657	10.422576	28.169135	-0.882892	-0.049161	-0.466996	-0.467272	-0.006429	0.884090	-0.046465	0.998770	-0.017296
88	-299.039760	10.417650	28.122082	-0.879105	-0.049367	-0.474065	-0.474352	-0.006459	0.880311	-0.046521	0.998760	-0.017739
89	-299.127477	10.412703	28.074323	-0.875251	-0.049572	-0.481121	-0.481421	-0.006490	0.876465	-0.046570	0.998749	-0.018185
90	-299.214808	10.407736	28.025860	-0.871325	-0.049775	-0.488176	-0.488488	-0.006520	0.872546	-0.046614	0.998739	-0.018634
91	-299.301744	10.402748	27.976692	-0.867333	-0.049976	-0.495213	-0.495538	-0.006549	0.868562	-0.046651	0.998729	-0.019085
92	-299.388274	10.397741	27.926823	-0.863283	-0.050175	-0.502219	-0.502556	-0.006577	0.864520	-0.046681	0.998719	-0.019539
93	-299.474402	10.392714	27.876254	-0.859174	-0.050372	-0.509199	-0.509548	-0.006603	0.860417	-0.046703	0.998709	-0.019994
94	-299.560110	10.387667	27.824989	-0.854998	-0.050567	-0.516160	-0.516522	-0.006628	0.856248	-0.046719	0.998699	-0.020452
95	-299.645399	10.382601	27.773026	-0.850757	-0.050760	-0.523102	-0.523477	-0.006652	0.852014	-0.046727	0.998689	-0.020912
96	-299.730262	10.377515	27.720369	-0.846450	-0.050950	-0.530025	-0.530414	-0.006675	0.847712	-0.046729	0.998679	-0.021374
97	-299.814686	10.372411	27.667022	-0.842067	-0.051139	-0.536943	-0.537345	-0.006699	0.843336	-0.046724	0.998669	-0.021838
98	-299.898674	10.367288	27.612983	-0.837611	-0.051326	-0.543850	-0.544266	-0.006723	0.838886	-0.046713	0.998659	-0.022304
99	-299.982210	10.362146	27.558257	-0.833093	-0.051510	-0.550730	-0.551159	-0.006745	0.834373	-0.046693	0.998650	-0.022771
100	-300.065293	10.356986	27.502845	-0.828522	-0.051692	-0.557566	-0.558009	-0.006765	0.829807	-0.046666	0.998640	-0.023239
101	-300.147918	10.351808	27.446749	-0.823886	-0.051871	-0.564377	-0.564834	-0.006784	0.825177	-0.046631	0.998631	-0.023709
102	-300.230069	10.346612	27.389974	-0.819182	-0.052047	-0.571167	-0.571639	-0.006803	0.820477	-0.046589	0.998621	-0.024180
103	-300.311752	10.341399	27.332518	-0.814409	-0.052222	-0.577936	-0.578421	-0.006821	0.815710	-0.046540	0.998612	-0.024651
104	-300.392951	10.336168	27.274388	-0.809568	-0.052393	-0.584683	-0.585183	-0.006838	0.810873	-0.046483	0.998603	-0.025124
105	-300.473663	10.330920	27.215584	-0.804649	-0.052563	-0.591419	-0.591933	-0.006856	0.805958	-0.046418	0.998594	-0.025597
106	-300.553883	10.325656	27.156108	-0.799663	-0.052730	-0.598130	-0.598658	-0.006873	0.800975	-0.046346	0.998585	-0.026071
107	-300.633596	10.320375	27.095965	-0.794622	-0.052894	-0.604796	-0.605339	-0.006888	0.795938	-0.046266	0.998576	-0.026546
108	-300.712808	10.315077	27.035155	-0.789525	-0.053055	-0.611421	-0.611979	-0.006901	0.790844	-0.046178	0.998568	-0.027020
109	-300.791503	10.309764	26.973684	-0.784359	-0.053213	-0.618021	-0.618594	-0.006914	0.785681	-0.046082	0.998559	-0.027495
110	-300.869677	10.304435	26.911553	-0.779114	-0.053369	-0.624606	-0.625194	-0.006927	0.780439	-0.045978	0.998551	-0.027969
111	-300.947326	10.299090	26.848764	-0.773801	-0.053522	-0.631164	-0.631767	-0.006939	0.775128	-0.045866	0.998543	-0.028444
112	-301.024436	10.293731	26.785324	-0.768419	-0.053673	-0.637692	-0.638310	-0.006951	0.769748	-0.045747	0.998534	-0.028918
113	-301.101010	10.288356	26.721231	-0.762969	-0.053820	-0.644191	-0.644824	-0.006962	0.764299	-0.045620	0.998526	-0.029392
114	-301.177033	10.282967	26.656492	-0.757455	-0.053964	-0.650654	-0.651301	-0.006972	0.758787	-0.045484	0.998519	-0.029866
115	-301.252502	10.277564	26.591108	-0.751894	-0.054105	-0.657060	-0.657723	-0.006980	0.753227	-0.045340	0.998511	-0.030338
116	-301.327414	10.272146	26.525082	-0.746268	-0.054242	-0.663432	-0.664110	-0.006987	0.747602	-0.045187	0.998503	-0.030809
117	-301.401753	10.266716	26.458423	-0.740559	-0.054377	-0.669787	-0.670481	-0.006994	0.741894	-0.045027	0.998496	-0.031279
118	-301.475523	10.261271	26.391127	-0.734769	-0.054510	-0.676124	-0.676833	-0.007002	0.736103	-0.044859	0.998489	-0.031749
119	-301.548708	10.255814	26.323201	-0.728913	-0.054638	-0.682423	-0.683147	-0.007009	0.730248	-0.044683	0.998482	-0.032217
120	-301.621306	10.250344	26.254649	-0.723006	-0.054764	-0.688668	-0.689407	-0.007014	0.724340	-0.044498	0.998475	-0.032683
121	-301.693313	10.244861	26.185473	-0.717035	-0.054886	-0.694873	-0.695628	-0.007018	0.718368	-0.044305	0.998468	-0.033148
122	-301.764714	10.239367	26.115680	-0.711000	-0.055004	-0.701038	-0.701808	-0.007021	0.712331	-0.044103	0.998461	-0.033611
123	-301.835513	10.233861	26.045269	-0.704902	-0.055120	-0.707160	-0.707946	-0.007023	0.706232	-0.043893	0.998455	-0.034071
124	-301.905695	10.228343	25.974250	-0.698735	-0.055231	-0.713245	-0.714046	-0.007024	0.700063	-0.043676	0.998449	-0.034530
125	-301.975256	10.222815	25.902623	-0.692483	-0.055340	-0.719308	-0.720124	-0.007026	0.693809	-0.043450	0.998443	-0.034986
126	-302.044193	10.217275	25.830391	-0.686164	-0.055445	-0.725331	-0.726163	-0.007028	0.687487	-0.043215	0.998437	-0.035440
127	-302.112490	10.211726	25.757563	-0.679792	-0.055547	-0.731299	-0.732145	-0.007027	0.681113	-0.042973	0.998431	-0.035891
128	-302.180153	10.206166	25.684137	-0.673369	-0.055645	-0.737210	-0.738072	-0.007025	0.674686	-0.042721	0.998426	-0.036340
129	-302.247167	10.200597	25.610124	-0.666879	-0.055739	-0.743079	-0.743956	-0.007022	0.668192	-0.042462	0.998421	-0.036785
130	-302.313526	10.195019	25.535525	-0.660307	-0.055830	-0.748917	-0.749809	-0.007019	0.661617	-0.042194	0.998416	-0.037227
131	-302.379229	10.189432	25.460342	-0.653668	-0.055917	-0.754713	-0.755619	-0.007015	0.654973	-0.041918	0.998411	-0.037666
132	-302.444260	10.183836	25.384587	-0.646967	-0.056000	-0.760459	-0.761380	-0.007011	0.648267	-0.041634	0.998406	-0.038102
133	-302.508624	10.178232	25.308256	-0.640203	-0.056079	-0.766156	-0.767092	-0.007005	0.641498	-0.041342	0.998402	-0.038533
134	-302.572305	10.172620	25.231360	-0.633377	-0.056155	-0.771803	-0.772754	-0.006998	0.634667	-0.041041	0.998398	-0.038962
135	-302.635299	10.167001	25.153902	-0.626498	-0.056227	-0.777392	-0.778358	-0.006990	0.627782	-0.040732	0.998394	-0.039385
136	-302.697606	10.161375	25.075884	-0.619557	-0.056295	-0.782930	-0.783910	-0.006980	0.620835	-0.040415	0.998390	-0.039805
137	-302.759209	10.155743	24.997319	-0.612541	-0.056359	-0.788427	-0.789422	-0.006971	0.613812	-0.040089	0.998386	-0.040221
138	-302.820113	10.150104	24.918202	-0.605447	-0.056419	-0.793883	-0.794892	-0.006961	0.606711	-0.039756	0.998383	-0.040632
139	-302.880302	10.144459	24.838545	-0.598292	-0.056475	-0.799285	-0.800308	-0.006950	0.599549	-0.039415	0.998380	-0.041039
140	-302.939772	10.138809	24.758352	-0.591095	-0.056527	-0.804619	-0.805655	-0.006937	0.592344	-0.039065	0.998377	-0.041441
141	-302.998524	10.133154	24.677625	-0.583840	-0.056575	-0.809895	-0.810945	-0.006923	0.585081	-0.038707	0.998374	-0.041837
142	-303.056541	10.127494	24.596377	-0.576515	-0.056619	-0.815122	-0.816186	-0.006907	0.577748	-0.038342	0.998372	-0.042229
143	-303.113826	10.121830	24.514605	-0.569120	-0.056658	-0.820300	-0.821377	-0.006892	0.570343	-0.037968	0.998370	-0.042616
144	-303.170367	10.116163	24.432319	-0.561663	-0.056694	-0.825421	-0.826512	-0.006875	0.562877	-0.037587	0.998368	-0.042997
145	-303.226158	10.110492	24.349526	-0.554150	-0.056725	-0.830482	-0.831586	-0.006857	0.555354	-0.037198	0.998366	-0.043372
146	-303.281200	10.104818	24.266226	-0.546577	-0.056752	-0.835484	-0.836600	-0.006838	0.547772	-0.036801	0.998365	-0.043741
147	-303.335475	10.099142	24.182435	-0.538948	-0.056775	-0.840424	-0.841553	-0.006817	0.540132	-0.036396	0.998364	-0.044105
148	-303.388990	10.093463	24.098147	-0.531264	-0.056794	-0.845300	-0.846442	-0.006795	0.532438	-0.035983	0.998363	-0.044462
149	-303.441731	10.087783	24.013376	-0.523521	-0.056808	-0.850117	-0.851270	-0.006772	0.524684	-0.035563	0.998362	-0.044814
150	-303.493692	10.082102	23.928128	-0.515706	-0.056817	-0.854880	-0.856045	-0.006748	0.516858	-0.035135	0.998362	-0.045158
151	-303.544873	10.076420	23.842403	-0.507830	-0.056823	-0.859581	-0.860758	-0.006723	0.508970	-0.034700	0.998362	-0.045496
152	-303.595260	10.070737	23.756217	-0.499905	-0.056824	-0.864214	-0.865403	-0.006696	0.501032	-0.034258	0.998362	-0.045828
153	-303.644856	10.065055	23.669565	-0.491934	-0.056820	-0.868776	-0.869976	-0.006668	0.493049	-0.033808	0.998362	-0.046152
154	-303.693650	10.059373	23.582463	-0.483906	-0.056812	-0.873274	-0.874484	-0.006637	0.485009	-0.033351	0.998363	-0.046469
155	-303.741636	10.053693	23.494916	-0.475812	-0.056800	-0.877711	-0.878932	-0.006606	0.476901	-0.032886	0.998364	-0.046780
156	-303.788813	10.048014	23.406923	-0.467659	-0.056782	-0.882083	-0.883315	-0.006574	0.468734	-0.032415	0.998365	-0.047082
157	-303.835168	10.042337	23.318503	-0.459455	-0.056761	-0.886386	-0.887627	-0.006540	0.460517	-0.031937	0.998366	-0.047377
158	-303.880705	10.036662	23.229651	-0.451202	-0.056734	-0.890617	-0.891867	-0.006505	0.452250	-0.031451	0.998368	-0.047665
159	-303.925412	10.030990	23.140382	-0.442897	-0.056703	-0.894778	-0.896038	-0.006467	0.443930	-0.030959	0.998370	-0.047944
160	-303.969284	10.025321	23.050702	-0.434539	-0.056668	-0.898869	-0.900138	-0.006428	0.435558	-0.030460	0.998372	-0.048215
161	-304.012322	10.019656	22.960611	-0.426129	-0.056628	-0.902888	-0.904166	-0.006388	0.427133	-0.029955	0.998375	-0.048479
162	-304.054511	10.013996	22.870128	-0.417666	-0.056583	-0.906837	-0.908123	-0.006346	0.418654	-0.029443	0.998378	-0.048734
163	-304.095855	10.008340	22.779248	-0.409149	-0.056533	-0.910714	-0.912009	-0.006302	0.410122	-0.028925	0.998381	-0.048980
164	-304.136344	10.002690	22.687986	-0.400584	-0.056478	-0.914518	-0.915820	-0.006257	0.401541	-0.028400	0.998384	-0.049218
165	-304.175972	9.997045	22.596351	-0.391976	-0.056419	-0.918244	-0.919553	-0.006209	0.392916	-0.027870	0.998388	-0.049447
166	-304.214741	9.991406	22.504340	-0.383322	-0.056355	-0.921894	-0.923210	-0.006160	0.384246	-0.027333	0.998392	-0.049667
167	-304.252637	9.985774	22.411976	-0.374618	-0.056287	-0.925469	-0.926792	-0.006109	0.375525	-0.026790	0.998396	-0.049878
168	-304.289664	9.980149	22.319251	-0.365862	-0.056213	-0.928970	-0.930299	-0.006056	0.366752	-0.026242	0.998400	-0.050079
169	-304.325812	9.974531	22.226182	-0.357060	-0.056134	-0.932393	-0.933728	-0.006001	0.357933	-0.025688	0.998405	-0.050272
170	-304.361077	9.968922	22.132778	-0.348219	-0.056051	-0.935736	-0.937076	-0.005944	0.349074	-0.025128	0.998410	-0.050454
171	-304.395458	9.963321	22.039038	-0.339335	-0.055963	-0.938999	-0.940345	-0.005885	0.340172	-0.024563	0.998415	-0.050628
172	-304.428945	9.957730	21.944982	-0.330408	-0.055870	-0.942183	-0.943533	-0.005823	0.331227	-0.023992	0.998421	-0.050791
173	-304.461540	9.952148	21.850607	-0.321436	-0.055772	-0.945287	-0.946642	-0.005760	0.322237	-0.023417	0.998427	-0.050945
174	-304.493235	9.946576	21.755925	-0.312424	-0.055669	-0.948310	-0.949668	-0.005695	0.313205	-0.022836	0.998433	-0.051088
175	-304.524025	9.941014	21.660950	-0.303373	-0.055562	-0.951251	-0.952612	-0.005627	0.304136	-0.022251	0.998439	-0.051222
176	-304.553911	9.935463	21.565678	-0.294283	-0.055449	-0.954108	-0.955473	-0.005557	0.295027	-0.021661	0.998446	-0.051345
177	-304.582883	9.929925	21.470132	-0.285155	-0.055331	-0.956883	-0.958250	-0.005484	0.285880	-0.021066	0.998453	-0.051457
178	-304.610942	9.924397	21.374307	-0.275988	-0.055209	-0.959574	-0.960943	-0.005410	0.276693	-0.020467	0.998460	-0.051560
179	-304.638083	9.918883	21.278217	-0.266784	-0.055081	-0.962181	-0.963552	-0.005332	0.267470	-0.019863	0.998468	-0.051651
180	-304.664299	9.913381	21.181876	-0.257549	-0.054949	-0.964701	-0.966073	-0.005253	0.258215	-0.019256	0.998475	-0.051732
181	-304.689594	9.907893	21.085280	-0.248281	-0.054812	-0.967136	-0.968509	-0.005170	0.248927	-0.018644	0.998483	-0.051802
182	-304.713957	9.902419	20.988452	-0.238979	-0.054670	-0.969485	-0.970857	-0.005085	0.239604	-0.018029	0.998492	-0.051861
183	-304.737389	9.896960	20.891388	-0.229641	-0.054522	-0.971747	-0.973120	-0.004998	0.230246	-0.017410	0.998500	-0.051909
184	-304.759887	9.891515	20.794103	-0.220273	-0.054370	-0.973922	-0.975294	-0.004908	0.220857	-0.016788	0.998509	-0.051946
185	-304.781445	9.886086	20.696609	-0.210878	-0.054213	-0.976008	-0.977379	-0.004815	0.211442	-0.016162	0.998518	-0.051971
186	-304.802064	9.880672	20.598904	-0.201456	-0.054051	-0.978005	-0.979374	-0.004719	0.201998	-0.015534	0.998527	-0.051985
187	-304.821737	9.875276	20.501012	-0.192006	-0.053884	-0.979913	-0.981281	-0.004621	0.192528	-0.014902	0.998537	-0.051988
188	-304.840465	9.869896	20.402927	-0.182530	-0.053712	-0.981732	-0.983097	-0.004519	0.183031	-0.014268	0.998546	-0.051979
189	-304.858244	9.864533	20.304665	-0.173028	-0.053535	-0.983461	-0.984823	-0.004415	0.173508	-0.013631	0.998556	-0.051959
190	-304.875071	9.859189	20.206240	-0.163499	-0.053354	-0.985100	-0.986458	-0.004308	0.163958	-0.012991	0.998566	-0.051927
191	-304.890945	9.853863	20.107648	-0.153945	-0.053167	-0.986648	-0.988002	-0.004198	0.154383	-0.012350	0.998577	-0.051883
192	-304.905861	9.848556	20.008913	-0.144374	-0.052975	-0.988104	-0.989454	-0.004084	0.144790	-0.011706	0.998587	-0.051827
193	-304.919821	9.843268	19.910033	-0.134791	-0.052779	-0.989467	-0.990812	-0.003967	0.135186	-0.011061	0.998598	-0.051759
194	-304.932820	9.838000	19.811020	-0.125188	-0.052578	-0.990739	-0.992078	-0.003847	0.125561	-0.010413	0.998609	-0.051680
195	-304.944857	9.832753	19.711890	-0.115556	-0.052372	-0.991919	-0.993253	-0.003725	0.115908	-0.009765	0.998621	-0.051588
196	-304.955932	9.827526	19.612639	-0.105901	-0.052161	-0.993008	-0.994335	-0.003599	0.106232	-0.009115	0.998632	-0.051484
197	-304.966039	9.822321	19.513291	-0.096236	-0.051945	-0.994002	-0.995323	-0.003470	0.096546	-0.008464	0.998644	-0.051368
198	-304.975181	9.817137	19.413844	-0.086571	-0.051724	-0.994902	-0.996215	-0.003336	0.086859	-0.007812	0.998656	-0.051240
199	-304.983355	9.811976	19.314310	-0.076894	-0.051499	-0.995708	-0.997014	-0.003199	0.077160	-0.007159	0.998668	-0.051100
